Original u	Witness	Lower u	Upper u
0.7504040066	1.6345004392 - 2.9171836401*E1 + 1.3672197131*E1^2 - 1.5594649485*E1^3 - 0.1308327601*E2 - 6.5487126309*E1*E2 + 1.2682176231*E2^2 - 2.6659471529*E3 - 2.3355163437*E1*E3 + 0.2082460316*E2*E3 + 0.3348789479*E3^2 + Piecewise[{{0., Inequality[-0.1262123462, LessEqual, E1, LessEqual, -0.1262123462]}, {4.8813583678 + 38.6757596737*E1, E1 > -0.1262123462}}, -2.9623715891 - 23.4713297018*E1]	0.7504038096	0.7504042259
0.7504042118	0.0832512594 - 0.1755467438*E1 + 0.3434273198*E1^2 - 0.0678731506*E1^3 + 0.0545831912*E2 + 0.1306707745*E1*E2 + 0.0694375443*E2^2 - 0.1564051922*E3 - 0.2105899173*E1*E3 + 0.0114019361*E2*E3 + 0.0183350756*E3^2 + Piecewise[{{0.2890379645 + 2.2900814606*E1, E1 >= -0.1262129621}}, -0.1865272472 - 1.477877107*E1]	0.7504040066	0.7504043911
0.7504043361	0.2326539583 + 0.1372669178*E1 + 0.8923809058*E1^2 - 0.1768190185*E1^3 + 0.1475187497*E2 + 0.5438109392*E1*E2 + 0.1437984656*E2^2 - 0.3756632505*E3 - 0.8462424178*E1*E3 + 0.023612354*E2*E3 + 0.0379698729*E3^2 + Piecewise[{{-0.5576224398 - 4.4180944788*E1, E1 < -0.1262133353}}, 0.90205065 + 7.1470312379*E1]	0.7504042118	0.750404474
0.7504045437	0.0833603144 - 0.2436902926*E1 + 0.0435947349*E1^2 - 0.0182999728*E1^3 - 0.0267172488*E2 - 0.5239043849*E1*E2 + 0.0718362462*E2^2 - 0.1153352286*E3 + 0.1503340874*E1*E3 + 0.01179587*E2*E3 + 0.0189680525*E3^2 + Piecewise[{{0.2494156491 + 1.9761336398*E1, E1 >= -0.1262139585}}, -0.0914609493 - 0.7246500337*E1]	0.7504043361	0.7504050006
0.7504047134	3.6075655067 - 31.5009227112*E1 - 2.5017019026*E1^2 - 1.8261212022*E1^3 - 2.8766603445*E2 - 43.3094940626*E1*E2 + 4.720724186*E2^2 - 6.0531524665*E3 + 21.9702286166*E1*E3 + 0.7751683777*E2*E3 + 1.246473409*E3^2 + Piecewise[{{20.3769523786 + 161.4470413138*E1, E1 >= -0.1262144677}, {-13.3672315283 - 105.9088690355*E1, E1 == -0.1262144677 || E1 < -0.1262144677}}, -9.7320950513 - 77.1076028754*E1]	0.7504045437	0.7504049362
0.7504049402	0.0899603955 - 0.1636373932*E1 + 0.0450913151*E1^2 - 0.0637917628*E1^3 - 0.0048217075*E2 - 0.3412147582*E1*E2 + 0.0697176885*E2^2 - 0.1282500782*E3 + 0.0166135373*E1*E3 + 0.0114480584*E2*E3 + 0.0184081887*E3^2 + Piecewise[{{0., Inequality[-0.1262151487, LessEqual, E1, LessEqual, -0.1262151487]}, {-0.1188622 - 0.9417427408*E1, E1 < -0.1262151487}}, 0.2395028515 + 1.8975761152*E1]	0.7504047134	0.7504052853
0.7504050454	0.2735684402 + 0.508148101*E1 + 1.2712440988*E1^2 - 0.107898079*E1^3 + 0.2275099202*E2 + 1.1775517146*E1*E2 + 0.1438014575*E2^2 - 0.4116722944*E3 - 1.1315271524*E1*E3 + 0.0236130893*E2*E3 + 0.0379689369*E3^2 + Piecewise[{{-0.8424041857 - 6.6743341651*E1, E1 < -0.1262154643}}, 1.1128021759 + 8.8166864645*E1]	0.7504049402	0.7504051493
0.7504051456	7.6018966849 + 14.6673779076*E1 + 39.6849282542*E1^2 - 3.1851250278*E1^3 + 6.8331402637*E2 + 36.7689576289*E1*E2 + 3.9964446244*E2^2 - 11.7861030795*E3 - 34.1814462308*E1*E3 + 0.6562418975*E2*E3 + 1.0552033479*E3^2 + Piecewise[{{32.9720157386 + 261.2353195866*E1, E1 >= -0.1262157651}}, -25.6478132158 - 203.2060986274*E1]	0.7504050454	0.7504052411
0.750405344	0.0718512949 - 0.2415804203*E1 + 0.1049437213*E1^2 - 0.0801208511*E1^3 - 0.0084767132*E2 - 0.350369438*E1*E2 + 0.0651617256*E2^2 - 0.1186892927*E3 + 0.0248635522*E1*E3 + 0.0107000051*E2*E3 + 0.0172047916*E3^2 + Piecewise[{{0.2734552958 + 2.1665598233*E1, E1 >= -0.1262163606}}, -0.1300194454 - 1.0301314731*E1]	0.7504051456	0.7504056348
0.7504054449	28.5487891175 - 94.9592571425*E1 - 105.7816021253*E1^2 - 26.490701174*E1^3 - 32.1700218874*E2 - 360.6383793491*E1*E2 + 24.3334239803*E2^2 - 30.4290840638*E3 + 119.357976168*E1*E3 + 3.9957220564*E2*E3 + 6.4247650865*E3^2 + Piecewise[{{170.140231447 + 1348.0013382068*E1, E1 >= -0.1262166636}}, -106.8879014836 - 846.8604574746*E1]	0.750405344	0.7504056253
0.750405652	1.7452659387 - 4.3817681625*E1 + 1.8544860203*E1^2 - 0.3897275596*E1^3 - 0.3338010032*E2 - 8.9752795481*E1*E2 + 1.4565781761*E2^2 - 2.456481432*E3 + 2.1133163507*E1*E3 + 0.2391812634*E2*E3 + 0.3845759012*E3^2 + Piecewise[{{5.6783891567 + 44.9889977972*E1, E1 >= -0.126217285}, {-2.5356478016 - 20.0895448007*E1, E1 < -0.126217285}}, 0.4077035306 + 3.2301719265*E1]	0.7504054449	0.7504060247
0.7504059762	2.7607727902 - 4.1671739192*E1 + 4.3420554284*E1^2 - 1.3477967998*E1^3 + 0.439389988*E2 - 5.6495581534*E1*E2 + 2.1008533334*E2^2 - 3.9075765574*E3 + 0.1595702799*E1*E3 + 0.3449777947*E2*E3 + 0.5546703835*E3^2 + Piecewise[{{5.7953712822 + 45.9154750073*E1, E1 >= -0.1262182583}}, -3.9418291232 - 31.2302608021*E1]	0.750405652	0.7504063187
0.7504060688	0.2336048428 - 3.0508570975*E1 - 1.4784745446*E1^2 - 0.1652531281*E1^3 - 0.6079967457*E2 - 6.4358265429*E1*E2 + 0.3724653096*E2^2 - 0.2760846487*E3 + 3.329683699*E1*E3 + 0.0611620204*E2*E3 + 0.0983382544*E3^2 + Piecewise[{{-2.195232987 - 17.3923185221*E1, E1 < -0.1262185363}}, 3.0272689359 + 23.9843451228*E1]	0.7504059762	0.7504062072
0.750406453	0.4126598558 - 1.3705180839*E1 + 0.6068901536*E1^2 - 0.0806317*E1^3 - 0.0166425149*E2 - 1.7507217259*E1*E2 + 0.3724807974*E2^2 - 0.6789177366*E3 + 0.1382960102*E1*E3 + 0.0611649057*E2*E3 + 0.0983399225*E3^2 + Piecewise[{{-0.5985474153 - 4.7421081322*E1, E1 < -0.1262196893}}, 0.971230845 + 7.6947649775*E1]	0.7504060688	0.7504068315
0.7504067399	0.296367168 - 1.1768357692*E1 + 0.0451958087*E1^2 - 0.185625531*E1^3 - 0.1364327352*E2 - 2.2934137442*E1*E2 + 0.2789833492*E2^2 - 0.5029779054*E3 + 0.1473008838*E1*E3 + 0.0458119228*E2*E3 + 0.0736539888*E3^2 + Piecewise[{{-0.4165227795 - 3.2999600902*E1, E1 < -0.1262205506}}, 0.9333011772 + 7.3942093653*E1]	0.750406453	0.7504071569
0.7504068311	0.4735248386 + 0.8192252066*E1 + 3.0632635778*E1^2 - 0.3167756807*E1^3 + 0.4944458499*E2 + 2.7766802974*E1*E2 + 0.2624453104*E2^2 - 0.8315667405*E3 - 2.7009511814*E1*E3 + 0.0430962647*E2*E3 + 0.0692874004*E3^2 + Piecewise[{{0., E1 == -0.1262208242}, {2.7650670186 + 21.9065834535*E1, E1 > -0.1262208242}, {-1.9491743709 - 15.4425736279*E1, E1 == -0.1262208242 || E1 < -0.1262208242}}, -0.1861166971 - 1.474532418*E1]	0.7504067399	0.7504069244
0.7504070197	0.595052344 + 0.0382121684*E1 + 0.2928486686*E1^2 - 0.3033737744*E1^3 + 0.1273941153*E2 - 0.6096626171*E1*E2 + 0.3725036504*E2^2 - 0.8584225452*E3 - 1.2836033126*E1*E3 + 0.0611691632*E2*E3 + 0.0983423839*E3^2 + Piecewise[{{0., E1 == -0.1262213906}, {1.8502703776 + 14.6589288026*E1, E1 >= -0.1262213906}}, -1.0665596237 - 8.4499118491*E1]	0.7504068311	0.750407269
0.7504074904	0.1225225712 - 0.124465062*E1 + 0.0403168699*E1^2 - 0.0348272854*E1^3 - 0.0015463994*E2 - 0.3899931651*E1*E2 + 0.0869149084*E2^2 - 0.1522552507*E3 + 0.0810624807*E1*E3 + 0.014272474*E2*E3 + 0.0229451751*E3^2 + Piecewise[{{0.1724302729 + 1.3660786194*E1, E1 > -0.1262228033}}, -0.1206903256 - 0.9561689525*E1]	0.7504070197	0.7504080642
0.7504075339	0.1347006605 - 4.621351534*E1 - 7.6904327057*E1^2 - 0.0172217378*E1^3 - 1.6576726622*E2 - 14.7519271641*E1*E2 + 0.3725243824*E2^2 + 0.317880358*E3 + 8.0358833452*E1*E3 + 0.0611730255*E2*E3 + 0.0983446169*E3^2 + Piecewise[{{0., E1 == -0.1262229338}, {-6.3195425354 - 50.0665160251*E1, E1 < -0.1262229338}}, 6.7332136496 + 53.343821519*E1]	0.7504074904	0.7504075926
0.7504075661	0.046568177 - 5.8595226738*E1 - 11.9679060304*E1^2 - 0.016169007*E1^3 - 2.476308395*E2 - 21.2375508552*E1*E2 + 0.372525681*E2^2 + 0.6904592571*E3 + 10.9876416657*E1*E3 + 0.0611732675*E2*E3 + 0.0983447567*E3^2 + Piecewise[{{-9.3870385355 - 74.3686671519*E1, E1 < -0.1262230304}}, 8.9666035022 + 71.0377771237*E1]	0.7504075339	0.7504076059
0.7504077775	0.612626129 + 0.3050688901*E1 + 1.3232756299*E1^2 - 0.1690126313*E1^3 + 0.2263676874*E2 + 0.1743175755*E1*E2 + 0.3725342066*E2^2 - 0.8332057117*E3 - 1.0834735352*E1*E3 + 0.0611748557*E2*E3 + 0.098345675*E3^2 + Piecewise[{{-1.3178109065 - 10.4402839738*E1, E1 < -0.126223665}}, 1.7438339144 + 13.8154276758*E1]	0.7504075661	0.750408
0.7504081942	0.454151684 - 1.0824636923*E1 + 0.2865778867*E1^2 - 0.1049312867*E1^3 + 0.003999622*E2 - 1.5874442757*E1*E2 + 0.372551012*E2^2 - 0.7235183048*E3 - 0.2142987817*E1*E3 + 0.0611779865*E2*E3 + 0.098347485*E3^2 + Piecewise[{{0.8421714654 + 6.6719907113*E1, Inequality[-0.1262249158, LessEqual, E1, Less, -0.1262249157]}, {-0.575688244 - 4.5608130577*E1, E1 < -0.1262249158}}, 1.0112372153 + 8.0113914857*E1]	0.7504077775	0.750408641
0.7504087005	0.4343304746 - 1.1802062821*E1 + 0.7250366522*E1^2 - 0.3637981887*E1^3 + 0.0696359057*E2 - 1.0675326131*E1*E2 + 0.3725714331*E2^2 - 0.7760375937*E3 - 0.6301492406*E1*E3 + 0.0611817909*E2*E3 + 0.0983496844*E3^2 + Piecewise[{{0.9746031713 + 7.7210702126*E1, E1 >= -0.1262264355}}, -0.6327535977 - 5.0128453288*E1]	0.7504081942	0.7504090916
0.7504090342	0.5548458068 - 0.278738944*E1 + 0.3279091957*E1^2 - 0.1734582943*E1^3 + 0.0632714952*E2 - 1.1180075155*E1*E2 + 0.3725848946*E2^2 - 0.7541972824*E3 - 0.4569763993*E1*E3 + 0.0611842987*E2*E3 + 0.0983511343*E3^2 + Piecewise[{{-0.9692959164 - 7.6789637605*E1, E1 < -0.1262274373}}, 1.2124634795 + 9.6053877484*E1]	0.7504087005	0.7504093658
0.7504092146	0.535430754 - 0.6001104218*E1 - 0.9881792506*E1^2 - 0.087715742*E1^3 - 0.2478924149*E2 - 3.5831314889*E1*E2 + 0.3725921718*E2^2 - 0.5972227214*E3 + 0.7866833693*E1*E3 + 0.0611856544*E2*E3 + 0.098351918*E3^2 + Piecewise[{{-0.8800016911 - 6.9715264355*E1, E1 < -0.1262279788}, {1.9804870232 + 15.6897626194*E1, E1 >= -0.1262279788}}, -0.1545961489 - 1.2247375772*E1]	0.7504090342	0.7504096602
0.7504094001	0.4151680541 - 1.519785302*E1 - 0.7291016785*E1^2 - 0.1147423094*E1^3 - 0.2075407446*E2 - 3.263479263*E1*E2 + 0.3725996521*E2^2 - 0.4879524971*E3 + 1.6524140177*E1*E3 + 0.061187048*E2*E3 + 0.0983527237*E3^2 + Piecewise[{{-1.4653054353 - 11.6083532968*E1, E1 < -0.1262285354}}, 1.9741363724 + 15.6393826947*E1]	0.7504092146	0.7504096594
0.7504094532	0.308797857 - 3.3229236016*E1 - 8.3118947939*E1^2 + 0.0907852015*E1^3 - 1.7810459294*E2 - 15.7289962072*E1*E2 + 0.372601794*E2^2 + 0.2733290972*E3 + 7.6834058731*E1*E3 + 0.061187447*E2*E3 + 0.0983529544*E3^2 + Piecewise[{{-6.6047194445 - 52.3234392529*E1, E1 < -0.1262286948}}, 6.108554481 + 48.3927564218*E1]	0.7504094001	0.7504095188
0.750409828	0.4519018899 - 1.100617823*E1 + 0.269104315*E1^2 - 0.2596895421*E1^3 - 0.1437974608*E2 - 2.7585490763*E1*E2 + 0.3726169152*E2^2 - 0.6622612331*E3 + 0.2716983414*E1*E3 + 0.061190264*E2*E3 + 0.098354583*E3^2 + Piecewise[{{-0.588229474 - 4.6599882208*E1, E1 < -0.1262298199}}, 1.1406987895 + 9.0366823794*E1]	0.7504094532	0.7504103677
0.750409889	0.3202463835 - 3.0937698713*E1 - 7.2770466395*E1^2 - 0.4104195639*E1^3 - 1.4074129967*E2 - 12.7689781292*E1*E2 + 0.372619374*E2^2 + 0.0224562079*E3 + 5.6960879783*E1*E3 + 0.0611907221*E2*E3 + 0.0983548478*E3^2 + Piecewise[{{-4.7466150544 - 37.6029069639*E1, E1 < -0.1262300029}}, 5.6607287653 + 44.8445586325*E1]	0.750409828	0.7504099824
0.7504099732	0.3294334149 - 2.6691598233*E1 - 4.4698878207*E1^2 - 0.2542760995*E1^3 - 1.0287571153*E2 - 9.7692448694*E1*E2 + 0.3726227737*E2^2 - 0.1075282188*E3 + 4.6663723617*E1*E3 + 0.0611913554*E2*E3 + 0.0983552139*E3^2 + Piecewise[{{-3.3864650332 - 26.8276809782*E1, E1 < -0.1262302558}}, 4.1364130046 + 32.7687920571*E1]	0.750409889	0.7504101044
0.7504101657	0.4129893072 - 1.5398562386*E1 - 0.7512101058*E1^2 - 0.1306639215*E1^3 - 0.2312115559*E2 - 3.4510848784*E1*E2 + 0.3726305388*E2^2 - 0.4941216417*E3 + 1.6038432067*E1*E3 + 0.061192802*E2*E3 + 0.0983560503*E3^2 + Piecewise[{{-1.4683155065 - 11.6319877242*E1, E1 < -0.1262308336}}, 2.0044319722 + 15.8790995469*E1]	0.7504099732	0.7504104366
0.7504104456	6.8247169384 - 10.3545645658*E1 + 40.7242211801*E1^2 - 5.134036982*E1^3 + 5.5444380247*E2 + 20.0223308502*E1*E2 + 5.4995038061*E2^2 - 13.2377216849*E3 - 23.4277323291*E1*E3 + 0.9031235592*E2*E3 + 1.4515712341*E3^2 + Piecewise[{{-20.7456368166 - 164.3457321351*E1, E1 < -0.1262316736}, {27.2062130367 + 215.5260424*E1, E1 >= -0.1262316736}}, -4.2828399841 - 33.928410057*E1]	0.7504101657	0.7504106631
0.750410498	0.1091861017 - 4.8375719206*E1 - 7.794447589*E1^2 - 0.0172123619*E1^3 - 1.6912937767*E2 - 15.0177928209*E1*E2 + 0.3726439458*E2^2 + 0.3383475297*E3 + 8.1987385856*E1*E3 + 0.0611952997*E2*E3 + 0.0983574942*E3^2 + Piecewise[{{0., Inequality[-0.126231831, LessEqual, E1, LessEqual, -0.126231831]}, {-6.5047988047 - 51.5305747441*E1, E1 < -0.126231831}}, 6.8411613715 + 54.1952161743*E1]	0.7504104456	0.7504105675
0.7504107043	0.4232413794 - 1.4393138063*E1 - 0.5967682093*E1^2 - 0.1321383763*E1^3 - 0.1968608785*E2 - 3.1790202813*E1*E2 + 0.3726522686*E2^2 - 0.5156341686*E3 + 1.4336357326*E1*E3 + 0.0611968502*E2*E3 + 0.0983583906*E3^2 + Piecewise[{{-1.448110659 - 11.4717781074*E1, E1 == -0.1262324502 || E1 < -0.1262324502}}, 1.9488793898 + 15.4388145548*E1]	0.750410498	0.7504109852
0.7504110579	0.5498745576 - 0.1706305409*E1 + 1.5021956176*E1^2 - 0.1750927102*E1^3 + 0.2691096475*E2 + 0.5122772274*E1*E2 + 0.3726665344*E2^2 - 0.7743670829*E3 - 0.6158606528*E1*E3 + 0.0611995078*E2*E3 + 0.0983599271*E3^2 + Piecewise[{{-1.3731580998 - 10.8779204775*E1, E1 < -0.1262335115}, {1.3549288095 + 10.7335111996*E1, E1 >= -0.1262335115}}, 1.3232059525 + 10.4822082238*E1]	0.7504107043	0.7504113224
0.7504114655	0.4818108338 - 0.9274620501*E1 - 0.210689043*E1^2 - 0.0954743551*E1^3 - 0.0722712647*E2 - 2.1921391609*E1*E2 + 0.3726829844*E2^2 - 0.6782116034*E3 + 0.1460413674*E1*E3 + 0.0612025724*E2*E3 + 0.0983616987*E3^2 + Piecewise[{{1.1413020961 + 9.0411097569*E1, E1 >= -0.1262347352}}, -0.5861610243 - 4.6434210309*E1]	0.7504110579	0.7504120781
0.7504115265	0.1741782384 - 3.4980779303*E1 - 6.715600943*E1^2 - 0.1719561559*E1^3 - 1.4869358109*E2 - 13.1632039069*E1*E2 + 0.3184851563*E2^2 + 0.1698345027*E3 + 6.0614754219*E1*E3 + 0.0523021681*E2*E3 + 0.0840570133*E3^2 + Piecewise[{{-5.3489284743 - 42.3728121424*E1, E1 < -0.1262349182}}, 5.3228717502 + 42.1663975904*E1]	0.7504114655	0.7504116033
0.7504117336	0.4085486414 - 1.5876705348*E1 - 0.8465747024*E1^2 - 0.1282812493*E1^3 - 0.2506830091*E2 - 3.6055001695*E1*E2 + 0.3726938002*E2^2 - 0.4850534163*E3 + 1.6762975078*E1*E3 + 0.0612045873*E2*E3 + 0.0983628636*E3^2 + Piecewise[{{-1.4428098254 - 11.429505736*E1, E1 < -0.1262355397}, {2.0405496479 + 16.1646209326*E1, E1 >= -0.1262355397}}, 0.4832175064 + 3.8279038332*E1]	0.7504115265	0.7504120383
0.7504120299	0.5479081048 - 0.1403018716*E1 + 1.8407533661*E1^2 - 0.3968449452*E1^3 + 0.2216632774*E2 + 0.1362280236*E1*E2 + 0.3727057608*E2^2 - 0.8304352845*E3 - 1.0595781157*E1*E3 + 0.0612068154*E2*E3 + 0.0983641518*E3^2 + Piecewise[{{-1.5517628393 - 12.2925121307*E1, E1 < -0.1262364294}}, 1.718259903 + 13.611442526*E1]	0.7504117336	0.7504122731
0.7504121069	7.4051156934 - 120.7069288339*E1 - 203.8220923668*E1^2 - 9.8895391301*E1^3 - 46.9087753372*E2 - 424.3777686089*E1*E2 + 12.1459238461*E2^2 + 3.6371465842*E3 + 208.6619448059*E1*E3 + 1.9946408937*E2*E3 + 3.2055249216*E3^2 + Piecewise[{{3.*^-10, Inequality[-0.1262366603, LessEqual, E1, LessEqual, -0.1262366603]}, {-175.576880055 - 1390.8549195403*E1, E1 < -0.1262366603}, {165.637639527 + 1312.1199426993*E1, E1 >= -0.1262366603}}, 76.2834989229 + 604.289583703*E1]	0.7504120299	0.7504121989
0.7504122498	6.2743305333 - 33.1605414113*E1 - 47.6161005199*E1^2 - 2.6297229153*E1^3 - 11.534192686*E2 - 117.760186346*E1*E2 + 6.0727393575*E2^2 - 6.0217695987*E3 + 42.2188611528*E1*E3 + 0.9972859706*E2*E3 + 1.6026890409*E3^2 + Piecewise[{{-37.2567025463 - 295.1327754909*E1, E1 < -0.1262370893}}, 47.2156741082 + 374.0237861602*E1]	0.7504121069	0.7504124613
0.7504124812	0.4859035113 - 0.9398072766*E1 - 0.5692320378*E1^2 - 0.1501068476*E1^3 - 0.220585406*E2 - 3.3671577745*E1*E2 + 0.3727239721*E2^2 - 0.5997354507*E3 + 0.7681307732*E1*E3 + 0.0612102081*E2*E3 + 0.0983661131*E3^2 + Piecewise[{{1.9415079197 + 15.3797687204*E1, E1 >= -0.1262377839}}, -0.7593512553 - 6.0152454518*E1]	0.7504122498	0.7504130666
0.7504132061	0.4623366496 - 0.9289855549*E1 + 0.9799759545*E1^2 - 0.2882471788*E1^3 + 0.0134078935*E2 - 1.5136773855*E1*E2 + 0.3727532282*E2^2 - 0.7362230486*E3 - 0.312744639*E1*E3 + 0.0612156583*E2*E3 + 0.098369264*E3^2 + Piecewise[{{0., Inequality[-0.1262399596, LessEqual, E1, LessEqual, -0.1262399596]}, {0.849235332 + 6.7271514851*E1, E1 >= -0.1262399596}}, -0.4491282501 - 3.5577344236*E1]	0.7504124812	0.7504139163
0.7504135935	0.4692856248 - 0.8916839191*E1 + 0.8427569645*E1^2 - 0.2706215245*E1^3 + 0.1140038135*E2 - 0.7168814529*E1*E2 + 0.3727688675*E2^2 - 0.8440038094*E3 - 1.1663431013*E1*E3 + 0.0612185718*E2*E3 + 0.0983709483*E3^2 + Piecewise[{{-1.1682254973 - 9.2539219623*E1, E1 < -0.1262411226}, {1.5364421075 + 12.1706942671*E1, E1 >= -0.1262411226}}, 0.0579298242 + 0.4588823593*E1]	0.7504132061	0.7504139152
0.7504139028	0.5798759874 - 0.0176277326*E1 + 0.8247571542*E1^2 - 0.297127164*E1^3 + 0.2755092707*E2 + 0.5623969166*E1*E2 + 0.3727813515*E2^2 - 0.9325446378*E3 - 1.8675583204*E1*E3 + 0.0612208975*E2*E3 + 0.0983722929*E3^2 + Piecewise[{{1.8600679874 + 14.7341394849*E1, E1 >= -0.1262420509}}, -1.3841143573 - 10.9639723609*E1]	0.7504135935	0.7504141898
0.7504140918	0.6383982931 + 0.6851745369*E1 + 2.7020007241*E1^2 - 0.442486741*E1^3 + 0.5496338326*E2 + 2.7337691778*E1*E2 + 0.372788984*E2^2 - 1.1385802931*E3 - 3.4995290973*E1*E3 + 0.0612223193*E2*E3 + 0.0983731149*E3^2 + Piecewise[{{0., E1 == -0.1262426185}, {3.0715944237 + 24.33088335*E1, E1 >= -0.1262426185}, {-2.0619507296 - 16.3332379719*E1, E1 < -0.1262426185}}, 2.4154272091 + 19.1332153789*E1]	0.7504139028	0.7504142827
0.7504145052	0.4701674546 - 1.0090030966*E1 - 0.1270349671*E1^2 - 0.1738127271*E1^3 - 0.2319535969*E2 - 3.457428673*E1*E2 + 0.372805671*E2^2 - 0.601323913*E3 + 0.7563872907*E1*E3 + 0.061225428*E2*E3 + 0.098374912*E3^2 + Piecewise[{{1.2335105695 + 9.770856004*E1, E1 >= -0.1262438592}}, -0.8764705626 - 6.9426787826*E1]	0.7504140918	0.7504150549
0.7504149485	1.1809426433 - 0.5697720848*E1 + 2.0770306356*E1^2 - 0.9664910381*E1^3 + 0.2976211932*E2 - 1.144183535*E1*E2 + 0.8057924843*E2^2 - 1.7796504075*E3 - 2.1668874273*E1*E3 + 0.1323351863*E2*E3 + 0.2126242125*E3^2 + Piecewise[{{0., E1 == -0.12624519}, {2.9508104839 + 23.3736468229*E1, E1 >= -0.12624519}}, -1.9139367618 - 15.1604727435*E1]	0.7504145052	0.7504154097
0.7504151706	0.2335157972 + 0.2606534353*E1 + 0.6505884479*E1^2 - 0.1288157361*E1^3 + 0.1275056798*E2 + 0.4356537503*E1*E2 + 0.1321623002*E2^2 - 0.3500193474*E3 - 0.8158601475*E1*E3 + 0.0217050661*E2*E3 + 0.0348731287*E3^2 + Piecewise[{{-0.5830267864 - 4.6181855135*E1, E1 < -0.1262458567}}, 0.9257424571 + 7.3328541745*E1]	0.7504149485	0.7504154356
0.7504153309	0.1153928387 - 0.8676104022*E1 - 0.8685861634*E1^2 - 0.0776747664*E1^3 - 0.2199814304*E2 - 2.316805315*E1*E2 + 0.1321631318*E2^2 - 0.1067393718*E3 + 1.1111719093*E1*E3 + 0.0217052533*E2*E3 + 0.0348729898*E3^2 + Piecewise[{{-0.7277336276 - 5.764393965*E1, E1 < -0.1262463378}}, 1.0802903168 + 8.5570032039*E1]	0.7504151706	0.7504156085
0.7504157105	0.1850411711 - 0.1825350598*E1 + 0.1828731594*E1^2 - 0.1186447649*E1^3 + 0.0613698593*E2 - 0.0882252563*E1*E2 + 0.1321651013*E2^2 - 0.3052744083*E3 - 0.4614173129*E1*E3 + 0.0217056966*E2*E3 + 0.0348726611*E3^2 + Piecewise[{{-0.3762851838 - 2.9805362633*E1, E1 < -0.1262474772}, {0.5897652553 + 4.6715013126*E1, E1 >= -0.1262474772}}, 0.3334326908 + 2.641103793*E1]	0.7504153309	0.7504161056
0.7504159532	0.2422347826 + 0.3009057383*E1 + 0.4300687425*E1^2 - 0.0691930748*E1^3 + 0.1366374594*E2 + 0.5079560544*E1*E2 + 0.1321663607*E2^2 - 0.3409329629*E3 - 0.743858201*E1*E3 + 0.02170598*E2*E3 + 0.0348724509*E3^2 + Piecewise[{{0.8639571153 + 6.8433219349*E1, E1 >= -0.1262482057}, {-0.6544618539 - 5.1839299439*E1, E1 < -0.1262482057}}, 0.0480196132 + 0.380358778*E1]	0.7504157105	0.7504162091
0.7504167051	0.4783551811 - 0.8307226589*E1 + 0.7845638858*E1^2 - 0.1200928519*E1^3 + 0.1059472445*E2 - 0.7812322746*E1*E2 + 0.372894501*E2^2 - 0.7410580697*E3 - 0.3495010396*E1*E3 + 0.0612419762*E2*E3 + 0.0983844788*E3^2 + Piecewise[{{0., Inequality[-0.1262504626, LessEqual, E1, LessEqual, -0.1262504626]}, {-0.672948041 - 5.3302619819*E1, E1 < -0.1262504626}}, 0.9345550899 + 7.4023894307*E1]	0.7504159532	0.7504173375
0.7504173001	0.1677457402 - 0.3192105326*E1 + 0.1947239162*E1^2 - 0.0462848545*E1^3 + 0.0093711289*E2 - 0.500129483*E1*E2 + 0.1321733492*E2^2 - 0.2524161669*E3 - 0.0426989828*E1*E3 + 0.021707553*E2*E3 + 0.0348712844*E3^2 + Piecewise[{{0.3967176644 + 3.1422621718*E1, E1 >= -0.1262522484}}, -0.2048833036 - 1.6228091469*E1]	0.7504167051	0.7504180613
0.750417563	2.4128735134 - 14.4592635247*E1 - 8.5179919723*E1^2 - 1.731385718*E1^3 - 2.4384259337*E2 - 30.4780124536*E1*E2 + 2.569173053*E2^2 - 3.1629743608*E3 + 12.9790366513*E1*E3 + 0.4219509746*E2*E3 + 0.6778133011*E3^2 + Piecewise[{{-8.8460096241 - 70.0657170705*E1, E1 < -0.1262530378}, {14.9150091741 + 118.1358439915*E1, E1 >= -0.1262530378}}, 5.1041849717 + 40.4282151276*E1]	0.7504173001	0.7504180149
0.7504180431	0.0963222793 - 0.3510858145*E1 - 0.1323006575*E1^2 - 0.1000247473*E1^3 - 0.0419034345*E2 - 0.7091248624*E1*E2 + 0.0868105726*E2^2 - 0.1456439447*E3 + 0.1314570154*E1*E3 + 0.0142575298*E2*E3 + 0.0229021357*E3^2 + Piecewise[{{0.308747999 + 2.4454419485*E1, E1 >= -0.126254479}}, -0.1908385966 - 1.51153922*E1]	0.750417563	0.7504186741
0.7504183706	0.1054374357 - 0.3176523657*E1 - 0.1150363202*E1^2 - 0.0774375582*E1^3 - 0.050809209*E2 - 0.7935933963*E1*E2 + 0.0900174708*E2^2 - 0.1375175116*E3 + 0.2432783702*E1*E3 + 0.0147842924*E2*E3 + 0.0237476727*E3^2 + Piecewise[{{0.4444319176 + 3.5201005269*E1, E1 >= -0.1262554618}, {-0.2827785103 - 2.2397328895*E1, E1 < -0.1262554618}}, -0.2737682311 - 2.1683674292*E1]	0.7504180431	0.7504188646
